4,Y:,7000_パートナー管理,009_スマートバリュー社,MOU,20160406_業務提携に関する覚書_最終版.doc,,,,,,,,,,,,,,,,0,0,94208,94208,94208
1,Y:,Thumbs.db,,,,,,,,,,,,,,,,,,,17920,17920,17920,17920,17920
5,Y:,5000_プロモーション,5800_公式ホームページ,03.HP案,01.検討版,IoTプラットフォームサービス_サービスページ（案）_ver0.1.pptx,,,,,,,,,,,,,,,0,0,3498945
4,Y:,0000_プロジェクト管理,0100_スケジュール・課題とタスクの進捗管理,old,IoTトライアルパック(Connected Vehicle)質問・課題管理票160408_01.xlsx,,,,,,,,,,,,,,,,0,0,129536,129536,129536
5,Y:,1000_幹部・定例会議,1400_TF定例会,20151222_第17回,[資料3-1_IoT推進室]トライアルパック(CP)文書,08_フロント説明会資料_20151215.pptx - ショートカット.lnk,,,,,,,,,,,,,,,3982,3982
4,Y:,1000_幹部・定例会議,1600_中期ビジョン,参考資料,目指すIoT-PFイメージ_v00.pptx,,,,,,,,,,,,,,,,1816797,1816797,1816797,1816797,1816797
5,Y:,1000_幹部・定例会議,1400_TF定例会,2015年度,20151013_第8回,定例会宿題事項の進捗管理.xlsx,,,,,,,,,,,,,,,0,0,24049,24049,24049
3,Y:,7000_パートナー管理,004_安川情報システム,20160420_打合せ,,,,,,,,,,,,,,,,,0,0,0,4488,4488
5,Y:,4000_プロジェクト,4300_Step1商用開発,4360_営業戦略,20160229_VEC村上さん、IC本打合せ,IMG_1521.jpg,,,,,,,,,,,,,,,0,833580,833580,833580,833580
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,2015Q2,20150819_MMCloudデモ,MMCloud各種マニュアル,MMC-STD-PP-0013-104(通信設定マニュアル).pdf,,,,,,,,,,,,,1766410,1766410,1766410,1766410,1766410
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,mmCloud,構築課題一覧,環境構築実施項目一覧_YSK送付_20151118_01.xlsx,,,,,,,,,,,,,,18240,18240,18240,18240,18240
5,Y:,5000_プロモーション,5400_新聞・業界誌掲載,月刊ビジネスコミュニケーション2016年3月号_特別企画冊子,03.決裁,見積) 2016.03月号特集（NTTコム様4C12P）20160107.pdf,,,,,,,,,,,,,,,87933,87933
5,Y:,3000_メンバ作業用,阿佐美,C.Product調達関連,ECL申込書類,【代表】EC申込書【新規】v4.5_20160113_002.xlsm,,,,,,,,,,,,,,,283924,283924
4,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,20160126_シュナイダー調達について,,,,,,,,,,,,,,,,1340,1340,1340
7,Y:,9000_参考資料,9110_参考資料,IVI_大竹麺機実験_20160212,三菱電機によるシーケンサーデータ,04　高速7分低速3分（異常メタル粉あり）,LOG02,AD012012.CSV,,,,,,,,,,,,,0,60124,60124,60124,60124
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4224_Connected Vehicle,4224-03_IoTトライアル申請書・アンケート,current(最新),~$IoTトライアルパックアンケート項目(申請時)20160411.xlsx,,,,,,,,,,,,,0,0,0,165
8,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20160217_アメリカ出張,03_事後申請,金丸さん,エビデンス資料_金丸一誠,【領収書④(本人払い)】金丸一誠_成田空港までの交通費(バス).pdf,,,,,,,,,,,,0,0,26996,26996,26996
3,Y:,7000_パートナー管理,AEP Selection,製品比較表(金丸翔)_20160418_00.pptx,,,,,,,,,,,,,,,,,0,0,0,604376
4,Y:,4000_プロジェクト,xxxx_CTS,20160422_金井BM、三竹BM、岡室長,20160422b_CTS三竹部門長、金井部門長、岡室長打合せ資料.pptx,,,,,,,,,,,,,,,,0,0,0,885021,885021
9,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4222_Connected Factory,4221-11_販売推進,151116_IoT提案戦略勉強会(講師：VEC事務局長 村上さん),プレゼン資料（村上さん）,ref,VECユーザ情報報告書　ics201511.xlsx,,,,,,,,,,,28300,28300,28300,28300,28300
8,Y:,4000_プロジェクト,4400_市場調査,アクセンチュア,03_契約関連,02_契約書,old,o_151112アクセンチュアから,FW  ACNのIoT提案について.msg,,,,,,,,,,,,0,238592,238592,238592,238592
5,Y:,4000_プロジェクト,4400_市場調査,アクセンチュア,01_アクセンチュアとの打ち合わせ,20151126_第2回定例,,,,,,,,,,,,,,,4816491,4816491,4816491,4816491,4816491
4,Y:,9000_参考資料,9200_他社サービス・製品情報,Cumulocity(マイクロテクノロジー),20160122_CUMoNoSUハンズオン,,,,,,,,,,,,,,,,14980288,14980288,14980288,14980288,14980288
5,Y:,1000_幹部・定例会議,1300_幹部会議,20160229_幹部会議(開発判断),参考資料,収益規模算出,,,,,,,,,,,,,,,0,1487065,1487065,1487065,1487065
5,Y:,7000_パートナー管理,006_Cumulocity(マイクロテクノロジ）,質問票,[CUMoNoSUトライアル]問い合わせ_20160426_01,Agent実行ログ(Eclipse).txt,,,,,,,,,,,,,,,0,0,0,0,30757
7,Y:,9000_参考資料,9100_記事・調査資料,政府・省庁の動き,総務省,情報通信審議会　電気通信事業政策部会　電気通信番号政策委員会,第１５回,資料１５－１（NTT東日本）.pdf,,,,,,,,,,,,,1103798,1103798,1103798,1103798,1103798
6,Y:,1000_幹部・定例会議,1400_TF定例会,2015年度,20151222_第17回,[資料3-1_IoT推進室]トライアルパック(CP)文書,01_IoTトライアルパック(Connected Product)サービス仕様書_第1.0版(案)_20151218.pptx - ショートカット.lnk,,,,,,,,,,,,,,0,0,4304,4304,4304
6,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20160426_シンガポール出張,01_事前申請,情報入力の留意事項(TIPS).txt,,,,,,,,,,,,,,0,0,541,541,541
5,Y:,7000_パートナー管理,006_Cumulocity(マイクロテクノロジ）,質問票,[CUMoNoSUトライアル]問い合わせ_20160414_00,~$[CUMoNoSUトライアル]問い合わせ(NTTコミュニケーションズ)_20160328_00_MT回答.xlsx,,,,,,,,,,,,,,,0,0,165,165,165
7,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20160418_インド出張(5月へ延期）,01_事前申請,01_堀越,外国旅費事前申請_F000002237-001.pdf,,,,,,,,,,,,,0,0,0,157985,157985
5,Y:,4000_プロジェクト,4300_Step1商用開発,4330_ドキュメント,4330-10_請求,合算請求方法の検討_一営本_20160513.JPG,,,,,,,,,,,,,,,0,0,0,0,2093795
5,Y:,3000_メンバ作業用,有沢,90_参考資料,20_共有された資料(個人的抽出),EN20150910_みずほConf_NTTCom境野_0824案＿EN.pptx,,,,,,,,,,,,,,,13461337,13461337,13461337,13461337,13461337
5,Y:,9000_参考資料,9200_他社サービス・製品情報,KORE,20140513 KORE紹介(M2M World Congress),Thumbs.db,,,,,,,,,,,,,,,11776,11776,11776,11776,11776
4,Y:,1000_幹部・定例会議,1300_幹部会議,20160229_幹部会議(開発判断),MSS&API,,,,,,,,,,,,,,,,0,867368,867368,867368,867368
5,Y:,4000_プロジェクト,4300_Step1商用開発,4320_社内会議,4328_経企,コード類について.pptx,,,,,,,,,,,,,,,0,0,0,0,108411
5,Y:,6000_案件管理,6400_IoT連絡会,第1回_151014,Connected Factoryのヒアリングシートなど,【資料5-X】_【draft】IoTトライアルパック(仮称)ご利用の手引き.pptx - ショートカット.lnk,,,,,,,,,,,,,,,3288,3288,3288,3288,3288
5,Y:,4000_プロジェクト,4400_市場調査,MM総研,企画書,20150928_MM総研検討資料.pptx,,,,,,,,,,,,,,,79101,79101,79101,79101,79101
4,Y:,4000_プロジェクト,xxxx_Vehicle,telematics(大坪),Connected Vehicle.pptx,,,,,,,,,,,,,,,,1238976,1238976,1238976,1238976,1238976
4,Y:,3000_メンバ作業用,金丸(翔),old,20150909_OSIsoft社打ち合わせ(三菱化学社案件).txt,,,,,,,,,,,,,,,,2061,2061,2061,2061,2061
5,Y:,6000_案件管理,6200_ユーザー案件,16_双日,20160226_お客さま打合せ(飯野ビル),マイベジタブル様検討(NTTCom)20160225_推進室加筆.pptx,,,,,,,,,,,,,,,0,1713869,1713869,1713869,1713869
5,Y:,5000_プロモーション,5200_展示会・講演,20160311_東海支店向け勉強会(社員およびパートナ企業さま向け),東海支店顧客基盤,プレゼンテーション1,,,,,,,,,,,,,,,0,0,78785
5,Y:,6000_案件管理,6200_ユーザー案件,47_寺岡精工,寺岡精工様向けIoTご案内資料_20160425,Thumbs.db,,,,,,,,,,,,,,,0,0,0,16896,16896
7,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20160217_アメリカ出張,03_事後申請,金丸さん,もろもろzipで固めてGERP+に添付.txt,,,,,,,,,,,,,0,0,0,0,0
5,Y:,1000_幹部・定例会議,1300_幹部会議,20160229_幹部会議(開発判断),old,20160220-1600_参考ロードマップとユースケース(金丸).pptx,,,,,,,,,,,,,,,0,155181
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,mmCloud,構築手順書,old,PROD-Provisioning-MMCloud--soapui-project.xml,,,,,,,,,,,,,10253,10253,10253,10253,10253
5,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20151027_ドイツ出張,（参考）別の人の海外出張決裁,,,,,,,,,,,,,,,1578159,1578159,1578159,1578159,1578159
4,Y:,4000_プロジェクト,4300_Step1商用開発,4310_検討会,20160315_商用サービス仕様4(照会),,,,,,,,,,,,,,,,0,0,465257,465257,465257
7,Y:,3000_メンバ作業用,阿佐美,C.Product調達関連,UNO,ご利用案内,UNＯモバイル,iot-cp-111.pdf,,,,,,,,,,,,,0,0,0,50299,50299
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,01_hitoeAPI構成技術,,,,,,,,,,,,,,,0,0,7453044,7453044,7453044
5,Y:,1000_幹部・定例会議,1400_TF定例会,2015年度,20151208_第15回,20151205サビ戦WG紹介,,,,,,,,,,,,,,,0,0,3302078,3302078,3302078
4,Y:,4000_プロジェクト,xxxx_CTS,20160512_SAP上海打合せ,old,,,,,,,,,,,,,,,,0,0,0,0,8871096
5,Y:,1000_幹部・定例会議,1300_幹部会議,20160425_幹部会議（IoT-PF提供判断）,old,20160419-1000_幹部会議(提供判断).pptx,,,,,,,,,,,,,,,0,0,0,568881,568881
6,Y:,4000_プロジェクト,4400_市場調査,アクセンチュア,31_2016年度,20160422,提案書.pdf,,,,,,,,,,,,,,0,0,0,379420,379420
6,Y:,1000_幹部・定例会議,1300_幹部会議,20160229_幹部会議(開発判断),検討会,20160120_DAY2,参考3関連：Webイメージ.pptx,,,,,,,,,,,,,,174333,174333,174333,174333,174333
4,Y:,0000_プロジェクト管理,0300_勤務管理,時間外協議,20160322（様式2）時間外労働等協議書（ver2）.ppt,,,,,,,,,,,,,,,,0,0,227328,227328,227328
6,Y:,1000_幹部・定例会議,1200_幹部事前説明,2015年度,20151203_経営課題報告(12月)_舩橋副社長,[参考資料] コマツ施工自動化,コマツ施工自動化-02.PNG,,,,,,,,,,,,,,0,0,0,1683314,1683314
6,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20160525_タイ出張,02_NTTトラベルへの発券依頼,和泉発券依頼.xlsx,,,,,,,,,,,,,,0,0,0,68435,68435
6,Y:,4000_プロジェクト,4400_市場調査,アクセンチュア,30_2016年2月～3月契約,19_条文追加,変更契約書.doc,,,,,,,,,,,,,,0,0,46080,46080,46080
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,2015Q3,20151001_スケジュール、要件書V0.8,x.要件書V0 8.msg,,,,,,,,,,,,,,71680,71680,71680,71680,71680
6,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20160217_アメリカ出張,02_NTTトラブルへの発券依頼,1800976 金丸一誠様_旅費申請ID記載済.xlsx,,,,,,,,,,,,,,0,70911,70911,70911,70911
5,Y:,1000_幹部・定例会議,1300_幹部会議,20160425_幹部会議（IoT-PF提供判断）,old,20160421_0900_参考パートナ交渉状況_ver02.pptx,,,,,,,,,,,,,,,0,0,0,142492,142492
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,2015Q2,20150831_hitoe検討(技開),20150831_IoT_技開打合せ.txt,,,,,,,,,,,,,,4138,4138,4138,4138,4138
5,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,物品購入,物品一覧_20160205.xlsx - ショートカット.lnk,,,,,,,,,,,,,,,0,3151
5,Y:,5000_プロモーション,5200_展示会・講演,2015年度,20150710_技開部境野課長,IoTクラウドSUの活動目的と取組テーマ（案）.pptx,,,,,,,,,,,,,,,0,0,0,604102,604102
3,Y:,7000_パートナー管理,NTTデータイントラマート,intra-martテマントレスホンス資料.pdf,,,,,,,,,,,,,,,,,777316,777316,777316,777316,777316
3,Y:,7000_パートナー管理,CTC,deviceWISE概要_20160208.pdf,,,,,,,,,,,,,,,,,4750371,4750371,4750371,4750371,4750371
5,Y:,1000_幹部・定例会議,1400_TF定例会,2015年度,20151027_第10回,[資料0_IoT推進]アジェンダ_20151021.pptx,,,,,,,,,,,,,,,0,0,141493,141493,141493
8,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4224_Connected Vehicle,4224-08_販売推進,フロント説明会,20160329_西日本向け説明会,【フロント説明会】_Connected Vehicle_20160328_v1.0-toki.pptx,,,,,,,,,,,,0,0,7539937,7539937,7539937
4,Y:,1000_幹部・定例会議,1400_TF定例会,20160419_第29回,20160408c_第134回サービス戦略WG議事FIX.pdf - ショートカット.lnk,,,,,,,,,,,,,,,,0,0,0,3148,3148
9,Y:,9000_参考資料,9400_IC本作成資料,20160420-1_Azure IoT Hands-on Report,Red Carpet Program IoT ハンズオンセミナー教材,Lab 2,SampleDevice,MSIOT_Hub_sample_device,Properties,Settings.settings,,,,,,,,,,,0,0,0,201,201
5,Y:,5000_プロモーション,5200_展示会・講演,2016年度,20160413_社長記者レク,ロゴ,,,,,,,,,,,,,,,0,0,0,8834801,8834801
3,Y:,7000_パートナー管理,Amazon,IoTのアーキテクチャ図案_20151117.pptx,,,,,,,,,,,,,,,,,262704,262704,262704,262704,262704
6,Y:,5000_プロモーション,5900_販促ツール,サービスパンフレット,02．業務委託決裁,添付資料,目標価格設定調書兼価格交渉経緯記録書.docx,,,,,,,,,,,,,,0,0,23939
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,2015Q4,20160328_[CV]サービス意識合わせ,CVサービス確認事項_兼議事メモ.txt,,,,,,,,,,,,,,0,0,0,6067,6067
6,Y:,5000_プロモーション,5200_展示会・講演,2016年度,20160511_IoTM2M展（春）,04.展示イメージ,CiEMS,,,,,,,,,,,,,,0,0,0,230379,230666
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4223_Connected Product,4223-07_契約約款・利用規約・特約,20160307_期間延伸案,,,,,,,,,,,,,,0,102912,102912,102912,102912
12,Y:,4000_プロジェクト,4700_DevOps推進,インターンシップ,10.受入対応検討,作成物,阿佐美,温度湿度センサ,Adafruit_Python_DHT,build,lib.linux-armv6l-2.7,Adafruit_DHT,platform_detect.py,,,,,,,,0,4187,4187,4187,4187
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4224_Connected Vehicle,4224-05_提案書・販売マニュアル(事例集含む)・FAQ,(Connected Vehicle)販売マニュアル_20160411_ver1.0.pptx,,,,,,,,,,,,,,0,0,1366529,1366529,1366529
8,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,UNO申込,UNO-BE,提出済_業務用回線申込書,記載内容変更届,V15005436_UNO代表契約 記載内容変更届(Com用)_20150928.xls,,,,,,,,,,,,56832,56832,56832,56832,56832
7,Y:,9000_参考資料,9110_参考資料,IVI_大竹麺機実験_20160212,三菱電機によるシーケンサーデータ,02　低速運転（異常メタル空運転）,LOG01,AD011007.CSV,,,,,,,,,,,,,0,60124,60124,60124,60124
5,Y:,1000_幹部・定例会議,1200_幹部事前説明,20151203_経営課題報告(12月)_舩橋副社長,新津先生資料,その他：卒業研究概要【H26信学会学生研究発表会論文】.pdf,,,,,,,,,,,,,,,2235550,2235550,2235550
7,Y:,4000_プロジェクト,4400_市場調査,ICS研究所（VEC）,契約関連,04_業務仕様書,old,業務仕様書_v20151030.docx,,,,,,,,,,,,,32416,32416,32416,32416,32416
3,Y:,7000_パートナー管理,009_スマートバリュー社,社長デモ,,,,,,,,,,,,,,,,,0,0,0,57706,57706
5,Y:,3000_メンバ作業用,有沢,07_IoT Security,Intel Security,Smart Grid News Letter_201602_Feb.PDF,,,,,,,,,,,,,,,0,0,1533166,1533166,1533166
6,Y:,3000_メンバ作業用,金丸(翔),外部投稿,ビジコミ原稿,フォーマット,BCM誌）原稿の作成について.pdf,,,,,,,,,,,,,,210103,210103
7,Y:,5000_プロモーション,5200_展示会・講演,2015年度,20160225_2020ビジネス創造研究会,講演資料,参考,20160128_二営CXOセミナー講演資料_最終版.pptx,,,,,,,,,,,,,0,0,0,5993247,5993247
8,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,EC申込,MMCloud,申込用紙,暫定版,2回目申請,,,,,,,,,,,,1251531,1251531
6,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20160525_タイ出張,01_事前申請,神園,,,,,,,,,,,,,,0,0,0,68641,68641
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4223_Connected Product,4223-01_サービス仕様書,old,,,,,,,,,,,,,,0,0,0,0,0
7,Y:,4000_プロジェクト,4700_DevOps推進,インターンシップ,10.受入対応検討,20160203-2_調達物品精査,支払処理,領収書(立替払）.pdf,,,,,,,,,,,,,0,0,73724,73724,73724
5,Y:,9000_参考資料,9200_他社サービス・製品情報,NEC,20151027_SGW接続マニュアル(Connexive),アクセス先情報.txt,,,,,,,,,,,,,,,231,231,231,231,231
4,Y:,4000_プロジェクト,4300_Step1商用開発,4310_検討会,20160513_商用サービス仕様17(照会),,,,,,,,,,,,,,,,0,0,0,0,13436826
6,Y:,6000_案件管理,6400_IoT連絡会,打ち合わせ資料,06_西営本,151001_IoT連絡会事前説明_水島K、石川SとのMTG,~$【西営本向け】_PoCアタックリスト.xlsx,,,,,,,,,,,,,,165,165,165,165,165
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),02_hitoe案件,hitoe案件リスト_20160125 .xlsx,,,,,,,,,,,,,,,,34124,34124,34124,34124,34124
6,Y:,1000_幹部・定例会議,1300_幹部会議,20160229_幹部会議(開発判断),検討会,20160118_DAY1,資料5：NW+IaaSにおける既存バンドル課題_20160107.pptx,,,,,,,,,,,,,,130489,130489,130489,130489,130489
6,Y:,3000_メンバ作業用,阿佐美,C.Product調達関連,UNO申込書類,雛形,boc_op-41_uno_m_common_access_shinki_K_151106.xls,,,,,,,,,,,,,,1505792,1505792
9,Y:,4000_プロジェクト,4700_DevOps推進,インターンシップ,10.受入対応検討,作成物,金丸翔,workspace,外部アプリ(サーモグラフィ作成),keys.txt,,,,,,,,,,,0,137,137,137,137
4,Y:,9000_参考資料,9100_記事・調査資料,20120329 【調査】グローバルM2M戦略調査(NS・デロイト社),20130329_NcomM2M_最終報告（詳細版）_v1.0.pdf,,,,,,,,,,,,,,,,3498880,3498880,3498880,3498880,3498880
5,Y:,9000_参考資料,9200_他社サービス・製品情報,Gartner,20150902来訪予定,mass_adoption_of_the_interne_274959.pdf,,,,,,,,,,,,,,,190306,190306,190306,190306,190306
5,Y:,3000_メンバ作業用,岡,後から整理,過去の講演,NTTPC事例４点.pptx,,,,,,,,,,,,,,,3064631,3064631,3064631,3064631,3064631
7,Y:,4000_プロジェクト,4400_市場調査,アクセンチュア,30_2016年2月～3月契約,80_打ち合わせ,160114_打ち合わせ,議事メモ.txt,,,,,,,,,,,,,3124,3124,3124,3124,3124
6,Y:,4000_プロジェクト,4300_Step1商用開発,4330_ドキュメント,4330-03_利用規約,参考資料,エンタープライズクラウド規約_160427.pdf,,,,,,,,,,,,,,0,0,0,1100135,1100135
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,物品購入,コーポレートカード購入,201603_ハンズオン用物品,201603_ハンズオン用物品購入_決裁案.txt,,,,,,,,,,,,,0,0,1316,1316,1316
4,Y:,1000_幹部・定例会議,1200_幹部事前説明,20151203_経営課題報告(12月)_舩橋副社長,[資料4] 20151125芝浦工大訪問報告.pptx,,,,,,,,,,,,,,,,33039,33039,33039
4,Y:,3000_メンバ作業用,有沢,03_MM総研,11_MM総研への送付資料,,,,,,,,,,,,,,,,1228059,1228059
5,Y:,3000_メンバ作業用,有沢,90_参考資料,02_SAP,【経営企画部】20150724_SAP R&D連携_WG_3rep.pptx,,,,,,,,,,,,,,,150638,150638,150638,150638,150638
6,Y:,4000_プロジェクト,4300_Step1商用開発,4330_ドキュメント,4330-01_サービス仕様書,old,20160220-1600_開発判断に必要となるIoT-PFサービスの仕様検討など（土岐）.pptx,,,,,,,,,,,,,,0,0,472702,472702,472702
3,Y:,7000_パートナー管理,CTC,20151224_CTC社打ち合わせ(deviceWISE紹介),,,,,,,,,,,,,,,,,7391899,7391899,7391899,7391899,7391899
6,Y:,5000_プロモーション,5200_展示会・講演,2016年度,20160511_IoTM2M展（春）,06.提出物,IoT②_【IoT_M2M展】提出書類.xls,,,,,,,,,,,,,,0,0,0,56832,56832
6,Y:,4000_プロジェクト,4300_Step1商用開発,4330_ドキュメント,4330-08_販売推進,フロント説明会,201605XX_西営本向け提案戦略勉強会&サービス説明会,,,,,,,,,,,,,,0,0,0,0,0
3,Y:,7000_パートナー管理,ネットワンシステムズ,20160203ネットワン.pdf,,,,,,,,,,,,,,,,,888743,888743,888743,888743,888743
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,UNO申込,UNOモバイル,提出済_業務用回線申込書,アドレス事前払い出し依頼書_IoT推進室_PTC用.xls,,,,,,,,,,,,,84992,84992,84992,84992,84992
5,Y:,1000_幹部・定例会議,1300_幹部会議,20160425_幹部会議（IoT-PF提供判断）,old,20160424_1740_幹部会議(提供判断).pptx,,,,,,,,,,,,,,,0,0,0,911665,911665
3,Y:,3000_メンバ作業用,岡,20160425JS.txt,,,,,,,,,,,,,,,,,0,0,0,2683,2683
6,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20151027_ドイツ出張,事後申請_トラベル回答,岡様_支払エビデンス,,,,,,,,,,,,,,405923,405923,405923,405923,405923
7,Y:,4000_プロジェクト,4400_市場調査,アクセンチュア,30_2016年2月～3月契約,32_動画制作関連資料,参考資料,【GMOne動画】English_Schedule20140418.xls,,,,,,,,,,,,,0,40960,40960,40960,40960
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,物品購入,経企部内管理簿,経営企画部検証端末管理簿20160204.xlsx,,,,,,,,,,,,,,13273
5,Y:,0000_プロジェクト管理,0600_内部定例,0620_定例資料,20151214,1214内部定例議事.txt,,,,,,,,,,,,,,,5733,5733,5733,5733,5733
4,Y:,7000_パートナー管理,CTC,20151224_CTC社打ち合わせ(deviceWISE紹介),20151224_CTC社打ち合わせ(deviceWISE紹介).txt,,,,,,,,,,,,,,,,3967,3967,3967,3967,3967
5,Y:,1000_幹部・定例会議,1200_幹部事前説明,2015年度,20160226_Vehicleデモ_舩橋副社長,20160226スマートバリュー社概要.pptx,,,,,,,,,,,,,,,0,0,0,625034,625034
6,Y:,3000_メンバ作業用,阿佐美,C.Product調達関連,UNO,申込書_2ロット目,old,,,,,,,,,,,,,,0,0,2234880,2234880,2234880
4,Y:,7000_パートナー管理,村田製作所,20151019_村田製作所様来訪,2015.10.19_NTT Communications様_弊社通信モジュールおよびバックエンドクラウドのご紹介.pdf,,,,,,,,,,,,,,,,2660081,2660081,2660081,2660081,2660081
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,EC申込,マイクロテクノロジ,見積書,,,,,,,,,,,,,,0,0
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,mmCloud,検証結果・証跡,性能試験,性能試験まとめ.xlsx,,,,,,,,,,,,,31637,31637,31637,31637,31637
4,Y:,6000_案件管理,6400_IoT連絡会,ヒアリングフォーマット,03-2_【五営】IoT案件ヒアリングフォーマット_v1.02.xlsx,,,,,,,,,,,,,,,,0,0,22645,22645,22645
5,Y:,1000_幹部・定例会議,1400_TF定例会,20151208_第15回,20151214カイゼン事例発表会紹介,MI資料_第15回優良カイゼン事例発表会の開催について（報告）_20151204_1000.ppt,,,,,,,,,,,,,,,1977344,1977344
4,Y:,1000_幹部・定例会議,1200_幹部事前説明,20160125_経営課題報告(1月)_佐々倉部長,参考（当日は説明なし）,,,,,,,,,,,,,,,,1865087,1865087,1865087
6,Y:,3000_メンバ作業用,有沢,01_案件管理表,99_案件表のBkup,2015-11,【色々いじくる前のバックアップ】151126-0900_IoT案件情報リスト.xlsx,,,,,,,,,,,,,,504398,504398,504398,504398,504398
8,Y:,1000_幹部・定例会議,1300_幹部会議,20160229_幹部会議(開発判断),検討会,20160125_DAY4,参考情報,三井物産,Thumbs.db,,,,,,,,,,,,46592,46592,46592,46592,46592
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4222_Connected Factory,4221-07_契約約款・利用規約・特約,20151028_(参考)ECL_TRY_BUY特約書,,,,,,,,,,,,,,177606,177606,177606,177606,177606
6,Y:,4000_プロジェクト,4400_市場調査,ICS研究所（VEC）,納品物,01_ユースケース(24ケース),画像解析処理ユースケース①　防犯救護緊急対処編.docx,,,,,,,,,,,,,,577477,577477
11,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,mmCloud,検証結果・証跡,機能検証,証跡,15. シナリオ作成,新しいフォルダー,NTTCom-MMLink,traceroute_results.txt,,,,,,,,,667,667,667,667,667
5,Y:,7000_パートナー管理,006_Cumulocity(マイクロテクノロジ）,Cumulocity visit 20160311-12,Resized photos,IMG_8306.jpg,,,,,,,,,,,,,,,0,0,202773,202773,202773
5,Y:,3000_メンバ作業用,阿佐美,MMCloud商用検討,old,構成検討_20160418_temp.pptx,,,,,,,,,,,,,,,0,0,0,311974,311974
5,Y:,5000_プロモーション,5200_展示会・講演,2016年度,20160426_Partner Conference2016,※社内限定利用【講演資料】20160422_IoT推進室.pptx,,,,,,,,,,,,,,,0,0,0,0,20695142
7,Y:,9000_参考資料,9110_参考資料,IVI_大竹麺機実験_20160212,三菱電機によるシーケンサーデータ,04　高速7分低速3分（異常メタル粉あり）,LOG01,AD011007.CSV,,,,,,,,,,,,,0,60124,60124,60124,60124
3,Y:,7000_パートナー管理,003_JTエンジニアリング,20160113_JTE,,,,,,,,,,,,,,,,,4376,4376,4376,4376,4376
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,mmCloud,★アカウント,old,★★アカウント一覧★★.xlsx,,,,,,,,,,,,,0,0,26624,26624,26624
6,Y:,1000_幹部・定例会議,1300_幹部会議,20160229_幹部会議(開発判断),検討会,20160129_DAY6,[資料4-1] ペルソナをもとにしたシナリオ.pptx,,,,,,,,,,,,,,94350,94350,94350,94350,94350
4,Y:,1000_幹部・定例会議,1400_TF定例会,20150818_第1回,[議事メモ案] 第1回 IoT-TF定例会_20150818.txt,,,,,,,,,,,,,,,,187,187
6,Y:,4000_プロジェクト,4600_商用検討,4610_API検討,参考資料,TMF APIs資料,TMF623_SLA_Management_API_REST_Specification_R14.5.1 2015.pdf,,,,,,,,,,,,,,1927547,1927547,1927547,1927547,1927547
9,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,mmCloud,検証結果・証跡,機能検証,証跡,13. プラットフォーム利用者向けマネジメントポータル【済】,13-11-6(アラーム設定).png,,,,,,,,,,,373279,373279,373279,373279,373279
